,seqno,object_type,v_object_name,object_name,field_name,data_type,pk_fk,required,sample_value
10012,326,View,VW_SSH_Procedure,PatientProcedure,MUser,int,,Y,2436
10013,326,View,VW_SSH_Procedure,PatientProcedure,MWhen,datetime,,Y,Jun  8 2014  3:13AM
10034,326,View,VW_SSH_Procedure,PatientAnestheticsDetail,AnesthetistUID,int,FK,Y,2446
10035,326,View,VW_SSH_Procedure,PatientAnestheticsDetail,ANSTYPUIDs,nvarchar,,Y,77
10037,326,View,VW_SSH_Procedure,PatientAnestheticsDetail,INTBRTUID,int,FK,N,
10038,326,View,VW_SSH_Procedure,PatientAnestheticsDetail,INTBGRDUID,int,FK,N,
10039,326,View,VW_SSH_Procedure,PatientAnestheticsDetail,INTBSZUID,int,FK,N,
10040,326,View,VW_SSH_Procedure,PatientAnestheticsDetail,AreaInDttm,datetime,,N,
10041,326,View,VW_SSH_Procedure,PatientAnestheticsDetail,AreaOutDttm,datetime,,N,
10042,326,View,VW_SSH_Procedure,PatientAnestheticsDetail,ANSMNDVUIDs,nvarchar,,N,
10065,326,View,VW_SSH_Procedure,PatientVisit,TokenNumber,nvarchar,,N,
10118,328,View,VW_SSH_RoomPackageAmount,BDMSBillPackagePrice,ActiveTo,date,,N,4/30/2015
10124,328,View,VW_SSH_RoomPackageAmount,BillPackage,OrderCategoryUID,int,FK,N,98904
10160,329,View,VW_SSH_StockMaster,ItemMaster,PurchaseUOM,int,,N,112124
10161,329,View,VW_SSH_StockMaster,ItemMaster,IsExpiryDateMandatory,nvarchar,,N,Y
10163,329,View,VW_SSH_StockMaster,ItemMaster,STCATUID,int,FK,N,99133
10169,330,View,VW_SSH_StrokMasterlinkBillableItem,vw_StockMaster,Stock Code,nvarchar,,Y,
10170,330,View,VW_SSH_StrokMasterlinkBillableItem,vw_StockMaster,Stock Description,nvarchar,,Y,
10171,330,View,VW_SSH_StrokMasterlinkBillableItem,vw_StockMaster,Storage Location,nvarchar,,Y,
10172,330,View,VW_SSH_StrokMasterlinkBillableItem,vw_StockMaster,Main Store,nvarchar,,Y,
10173,330,View,VW_SSH_StrokMasterlinkBillableItem,vw_StockMaster,IsConsignmentFlag,nvarchar,,Y,N
10174,330,View,VW_SSH_StrokMasterlinkBillableItem,vw_StockMaster,IsStock,nvarchar,,Y,Y
10175,330,View,VW_SSH_StrokMasterlinkBillableItem,vw_StockMaster,Quantity,float,,Y,0
10176,330,View,VW_SSH_StrokMasterlinkBillableItem,vw_StockMaster,ITMTYPUID,int,FK,Y,1594
10177,330,View,VW_SSH_StrokMasterlinkBillableItem,vw_StockMaster,UID,int,,Y,4
10178,330,View,VW_SSH_StrokMasterlinkBillableItem,vw_StockMaster,DrugCatalogItemUID,int,FK,Y,3227
10197,331,View,VW_SSH_StrokMasterlinkBillableItem_BillGroup,VW_SSH_StockMaster,Stock Code,nvarchar,,Y,
10198,331,View,VW_SSH_StrokMasterlinkBillableItem_BillGroup,VW_SSH_StockMaster,Stock Description,nvarchar,,Y,
10199,331,View,VW_SSH_StrokMasterlinkBillableItem_BillGroup,VW_SSH_StockMaster,Storage Location,nvarchar,,Y,
10200,331,View,VW_SSH_StrokMasterlinkBillableItem_BillGroup,VW_SSH_StockMaster,Main Store,nvarchar,,Y,
10201,331,View,VW_SSH_StrokMasterlinkBillableItem_BillGroup,VW_SSH_StockMaster,IsConsignmentFlag,nvarchar,,Y,N
10202,331,View,VW_SSH_StrokMasterlinkBillableItem_BillGroup,VW_SSH_StockMaster,IsStock,nvarchar,,Y,Y
10203,331,View,VW_SSH_StrokMasterlinkBillableItem_BillGroup,VW_SSH_StockMaster,Quantity,float,,Y,0
10204,331,View,VW_SSH_StrokMasterlinkBillableItem_BillGroup,VW_SSH_StockMaster,UID,int,,Y,4
10205,331,View,VW_SSH_StrokMasterlinkBillableItem_BillGroup,VW_SSH_StockMaster,ActiveFrom_Store,datetime,,Y,May  8 2014  1:21PM
10206,331,View,VW_SSH_StrokMasterlinkBillableItem_BillGroup,VW_SSH_StockMaster,ActiveTo_Store,datetime,,Y,
10207,331,View,VW_SSH_StrokMasterlinkBillableItem_BillGroup,VW_SSH_StockMaster,ITMTYPUID,int,FK,Y,1594
10611,339,View,vw_SSHPAIPD_1,vBDMSOnWard,PatientID,nvarchar,,Y,
10612,339,View,vw_SSHPAIPD_1,vBDMSOnWard,LocationUID,int,FK,Y,
10613,339,View,vw_SSHPAIPD_1,vBDMSOnWard,LocationCode,nvarchar,,Y,
10614,339,View,vw_SSHPAIPD_1,vBDMSOnWard,LocationName,nvarchar,,Y,
10615,339,View,vw_SSHPAIPD_1,vBDMSOnWard,BedName,nvarchar,,Y,
10616,339,View,vw_SSHPAIPD_1,vBDMSOnWard,CareProviderUID,int,FK,Y,
10617,339,View,vw_SSHPAIPD_1,vBDMSOnWard,CareProviderName,nvarchar,,Y,
10618,339,View,vw_SSHPAIPD_1,vBDMSOnWard,MedicalDischargeDttm,datetime,,Y,
10619,339,View,vw_SSHPAIPD_1,vBDMSOnWard,Status,nvarchar,,Y,
10620,339,View,vw_SSHPAIPD_1,vBDMSOnWard,SexDesc,nvarchar,,Y,
10621,339,View,vw_SSHPAIPD_1,vBDMSOnWard,NationDesc,nvarchar,,Y,
10741,344,View,VW_VitalSign_BEG,PatientOrderResultItem,ResultDTTM,datetime,,Y,Jun  8 2014  2:36AM
10742,344,View,VW_VitalSign_BEG,PatientOrderResultItem,MUser,int,,Y,2436
10744,344,View,VW_VitalSign_BEG,PatientOrderResultItem,TIMESTAMP,timestamp,,Y,
10748,344,View,VW_VitalSign_BEG,PatientOrderResult,ResultNumber,nvarchar,,N,183525
10753,345,View,vw_WardAndBed,BillPackage,PBLCTUID,int,FK,N,98896
10757,345,View,vw_WardAndBed,LocationProfile,BDCATUID,int,FK,Y,99017
10794,348,View,vwBDMSMENU_DoctorList,PatientConsultation,PatientUID,bigint,FK,Y,559229
10814,349,View,vwBDMSMENU_DoctorList_bak,PatientConsultation,PatientVisitUID,bigint,FK,Y,127181
10817,349,View,vwBDMSMENU_DoctorList_bak,PatientConsultation,CareProviderName,nvarchar,,N,_________ 18MED _________
10849,351,View,vwBDMSMENU_PatienVitalsign,PatientOrderResultItem,UOMUID,int,FK,N,2295
10928,354,View,VwCareProvider_BEG,ServiceLocation,ServiceName,nvarchar,,N,_______ _____________
10959,357,View,VwChiefComplaints_BEG,CCHPIMASTER,UID,int,PK,Y,1
10960,357,View,VwChiefComplaints_BEG,CCHPIMASTER,Complaint,nvarchar,,Y,Abdominal discomfort
10961,357,View,VwChiefComplaints_BEG,PatientAssesment,UID,bigint,PK,Y,1
10962,357,View,VwChiefComplaints_BEG,PatientAssesment,DataTemplateName,nvarchar,,Y,OPD Record
10963,357,View,VwChiefComplaints_BEG,CCHPI,VIsitUID,bigint,FK,Y,0
10964,357,View,VwChiefComplaints_BEG,CCHPI,Intencity,int,,N,
10965,357,View,VwChiefComplaints_BEG,CCHPI,Period,bigint,,N,
10966,357,View,VwChiefComplaints_BEG,CCHPI,Location,int,,N,
10967,357,View,VwChiefComplaints_BEG,CCHPI,StatusFlag,nvarchar,,Y,A
10968,357,View,VwChiefComplaints_BEG,CCHPI,Releincyfacotor,int,,N,
10969,357,View,VwChiefComplaints_BEG,CCHPI,AGG_Factor,nvarchar,,N,
10970,357,View,VwChiefComplaints_BEG,CCHPI,Complient,nvarchar,,N,Test
10971,357,View,VwChiefComplaints_BEG,CCHPI,Remarks,nvarchar,,N,test strat run program
10972,357,View,VwChiefComplaints_BEG,CCHPI,CWhen,datetime,,Y,Jun  8 2014  2:39AM
10973,357,View,VwChiefComplaints_BEG,CCHPI,MWhen,datetime,,Y,Jun  8 2014  2:39AM
10974,357,View,VwChiefComplaints_BEG,CCHPI,MUser,int,,Y,1053
10975,357,View,VwChiefComplaints_BEG,CCHPI,CUser,int,,Y,1053
10976,357,View,VwChiefComplaints_BEG,CCHPI,AGUOMUID,int,FK,N,
10979,358,View,VwDiag_BEG,ReferenCevalue,UID,int,PK,Y,55630
10980,358,View,VwDiag_BEG,ReferenCevalue,Description,nvarchar,,Y, 
10982,358,View,VwDiag_BEG,PatientProblem,SEVTYUID,int,FK,N,
10984,358,View,VwDiag_BEG,PatientProblem,PBMTYUID,int,FK,Y,0
10985,358,View,VwDiag_BEG,PatientProblem,PBMSTUID,int,FK,Y,0
10987,358,View,VwDiag_BEG,PatientProblem,CWhen,datetime,,Y,Jun  8 2014  2:40AM
10990,358,View,VwDiag_BEG,PatientProblem,BodySite,nvarchar,,N, 
11008,359,View,vwDiagnosis_BEG,PatientProblem,IsPrimary,nvarchar,,Y,N
11011,360,View,VwDoctorComment_BEG,BDMSASTEMRDoctorComment,id,int,PK,Y,1
11012,360,View,VwDoctorComment_BEG,BDMSASTEMRDoctorComment,cuser,int,,N,1380
11013,360,View,VwDoctorComment_BEG,BDMSASTEMRDoctorComment,patuid,int,FK,N,368766
11014,360,View,VwDoctorComment_BEG,BDMSASTEMRDoctorComment,patvisituid,int,FK,N,387086
11015,360,View,VwDoctorComment_BEG,BDMSASTEMRDoctorComment,datetimecreate,datetime,,N,Mar 11 2014  3:08AM
11016,360,View,VwDoctorComment_BEG,BDMSASTEMRDoctorComment,content,nvarchar,,N,_______________
11017,360,View,VwDoctorComment_BEG,BDMSASTEMRDoctorComment,CWhen,datetime,,N,
11018,360,View,VwDoctorComment_BEG,BDMSASTEMRDoctorComment,MUser,int,,N,
11019,360,View,VwDoctorComment_BEG,BDMSASTEMRDoctorComment,MWhen,datetime,,N,
11020,360,View,VwDoctorComment_BEG,BDMSASTEMRDoctorComment,StatusFlag,nvarchar,,N,
11021,360,View,VwDoctorComment_BEG,BDMSASTEMRDoctorComment,OwnerOrganisationUID,int,FK,N,
11022,360,View,VwDoctorComment_BEG,BDMSASTEMRDoctorComment,TIMESTAMP,timestamp,,N,
11026,361,View,vWlogin_BEG,Login,ActiveFrom,datetime,,Y,May 29 2014 11:23AM
11028,361,View,vWlogin_BEG,Login,LastPasswordModifiedDTTM,datetime,,N,Jun  6 2014  1:43PM
11036,361,View,vWlogin_BEG,Careprovider,SEXXXUID,int,FK,Y,0
11038,361,View,vWlogin_BEG,Careprovider,IsAvailOnHolidays,nvarchar,,Y,Y
11059,363,View,vwMedCertChiefComplaint,CCHPI,PatientUID,bigint,FK,Y,6
11078,364,View,vwMedCertDiagnosis,PatientProblem,RecordedDttm,datetime,,N,Jun  8 2014  2:40AM
11122,367,View,vwMedCertDoctorDiagDetail,PatientProblem,AltProblemCode,nvarchar,,N,
11124,368,View,vwMedCertEspisodeVisit,PatientVisitID,ActiveFrom,datetime,,Y,Sep 13 2004  3:26PM
11126,368,View,vwMedCertEspisodeVisit,PatientVisitID,CWhen,datetime,,Y,Jun  7 2014 11:09PM
11196,372,View,vwMedCertInvestigate,vBDMSPatientOrder,PatientUID,bigint,FK,Y,
11197,372,View,vwMedCertInvestigate,vBDMSPatientOrder,PatientVisitUID,bigint,FK,Y,
11198,372,View,vwMedCertInvestigate,vBDMSPatientOrder,OrderNumber,nvarchar,,Y,
11199,372,View,vwMedCertInvestigate,vBDMSPatientOrder,OrderCategory,nvarchar,,Y,
11200,372,View,vwMedCertInvestigate,vBDMSPatientOrder,ItemName,nvarchar,,Y,
11201,372,View,vwMedCertInvestigate,vBDMSPatientOrder,Status,nvarchar,,Y,
11202,372,View,vwMedCertInvestigate,vBDMSPatientOrder,Quantity,float,,Y,
11203,372,View,vwMedCertInvestigate,vBDMSPatientOrder,CareproviderUID,int,FK,Y,
11204,372,View,vwMedCertInvestigate,vBDMSPatientOrder,CareproviderDesc,nvarchar,,Y,
11291,374,View,vwMedCertPastHistory,MedicalItem,UID,bigint,PK,Y,1
11292,374,View,vwMedCertPastHistory,MedicalItem,PatientMedicalHistoryUID,bigint,FK,Y,1
11293,374,View,vwMedCertPastHistory,MedicalItem,MedicalHistoryMasterUID,int,FK,Y,14
11294,374,View,vwMedCertPastHistory,MedicalItem,MedicalItemName,nvarchar,,Y,Heart Disease / Angina
11295,374,View,vwMedCertPastHistory,MedicalItem,HasMedicalHistoy,nvarchar,,Y, 
11296,374,View,vwMedCertPastHistory,MedicalItem,Duration,int,,N,
11297,374,View,vwMedCertPastHistory,MedicalItem,AGUOMUID,nvarchar,FK,N,
11298,374,View,vwMedCertPastHistory,MedicalItem,CUser,int,,Y,1
11299,374,View,vwMedCertPastHistory,MedicalItem,CWhen,datetime,,Y,Jun  8 2014  7:00AM
11300,374,View,vwMedCertPastHistory,MedicalItem,MUser,int,,Y,1
11301,374,View,vwMedCertPastHistory,MedicalItem,MWhen,datetime,,Y,Jun  9 2014  1:24PM
11302,374,View,vwMedCertPastHistory,MedicalItem,StatusFlag,nvarchar,,Y,A
11303,374,View,vwMedCertPastHistory,MedicalItem,OwnerOrganisationUID,int,FK,Y,18
11304,374,View,vwMedCertPastHistory,MedicalItem,TIMESTAMP,timestamp,,Y,
11305,374,View,vwMedCertPastHistory,MedicalItem,ShouldShowDuration,nvarchar,,Y,Y
11306,374,View,vwMedCertPastHistory,MedicalItem,Comments,nvarchar,,N,
11307,374,View,vwMedCertPastHistory,PatientMedicalHistory,UID,bigint,PK,Y,1
11308,374,View,vwMedCertPastHistory,PatientMedicalHistory,PatientUID,bigint,FK,Y,559229
11309,374,View,vwMedCertPastHistory,PatientMedicalHistory,PatientVisitUID,bigint,FK,Y,127181
11310,374,View,vwMedCertPastHistory,PatientMedicalHistory,CurrentMedication,nvarchar,,N,Enaril 5 Mg Tab (___)*______*
11311,374,View,vwMedCertPastHistory,PatientMedicalHistory,LongTermMedication,nvarchar,,N,Aspirin EC TABLET (81 mg) (AsPENT-M TABLET)
11312,374,View,vwMedCertPastHistory,PatientMedicalHistory,Comments,nvarchar,,N,test run
11313,374,View,vwMedCertPastHistory,PatientMedicalHistory,CUser,int,,Y,1
11314,374,View,vwMedCertPastHistory,PatientMedicalHistory,CWhen,datetime,,Y,Jun  8 2014  7:00AM
11315,374,View,vwMedCertPastHistory,PatientMedicalHistory,MUser,int,,Y,1
11316,374,View,vwMedCertPastHistory,PatientMedicalHistory,MWhen,datetime,,Y,Jun  9 2014  1:24PM
11317,374,View,vwMedCertPastHistory,PatientMedicalHistory,StatusFlag,nvarchar,,Y,A
11318,374,View,vwMedCertPastHistory,PatientMedicalHistory,TIMESTAMP,timestamp,,Y,
11319,374,View,vwMedCertPastHistory,PatientMedicalHistory,OwnerOrganisationUID,int,FK,Y,18
11320,374,View,vwMedCertPastHistory,PatientMedicalHistory,SurgicalDetail,nvarchar,,N,test run
11326,375,View,vwMedCertPE,BDMSASTEMRPhysicalExam,uid,int,PK,Y,1
11327,375,View,vwMedCertPE,BDMSASTEMRPhysicalExam,PatientUID,int,FK,N,368766
11328,375,View,vwMedCertPE,BDMSASTEMRPhysicalExam,PatientVisitUID,int,FK,N,387086
11329,375,View,vwMedCertPE,BDMSASTEMRPhysicalExam,TextualValue,nvarchar,,N,
11330,375,View,vwMedCertPE,BDMSASTEMRPhysicalExam,CUser,int,,N,1380
11331,375,View,vwMedCertPE,BDMSASTEMRPhysicalExam,CWhen,datetime,,N,Mar 11 2014  3:11AM
11332,376,View,vwMedCertPI,CCHPI,UID,bigint,PK,Y,704173
11354,377,View,vwMedCertProgressNote,BDMSASTEMRProgressNote,id,int,PK,Y,44
11355,377,View,vwMedCertProgressNote,BDMSASTEMRProgressNote,cuser,int,,N,1
11356,377,View,vwMedCertProgressNote,BDMSASTEMRProgressNote,patuid,int,FK,N,559229
11357,377,View,vwMedCertProgressNote,BDMSASTEMRProgressNote,patvisituid,int,FK,N,127181
11358,377,View,vwMedCertProgressNote,BDMSASTEMRProgressNote,datetimecreate,datetime,,N,Jun  8 2014  7:01AM
11359,377,View,vwMedCertProgressNote,BDMSASTEMRProgressNote,content,nvarchar,,N,test run
11360,377,View,vwMedCertProgressNote,BDMSASTEMRProgressNote,CWhen,datetime,,N,
11361,377,View,vwMedCertProgressNote,BDMSASTEMRProgressNote,MUser,int,,N,
11362,377,View,vwMedCertProgressNote,BDMSASTEMRProgressNote,MWhen,datetime,,N,
11363,377,View,vwMedCertProgressNote,BDMSASTEMRProgressNote,StatusFlag,nvarchar,,N,
11364,377,View,vwMedCertProgressNote,BDMSASTEMRProgressNote,OwnerOrganisationUID,int,FK,N,
11365,377,View,vwMedCertProgressNote,BDMSASTEMRProgressNote,TIMESTAMP,timestamp,,N,
11376,378,View,vwMedCertTreatment,VW_SSH_vBDMSPatientOrder,PatientUID,bigint,FK,Y,559229
11377,378,View,vwMedCertTreatment,VW_SSH_vBDMSPatientOrder,PatientVisitUID,bigint,FK,Y,127181
11378,378,View,vwMedCertTreatment,VW_SSH_vBDMSPatientOrder,UID,bigint,,Y,1
11379,378,View,vwMedCertTreatment,VW_SSH_vBDMSPatientOrder,PatientOrderDetailUID,bigint,FK,Y,1
11380,378,View,vwMedCertTreatment,VW_SSH_vBDMSPatientOrder,OrderNumber,nvarchar,,Y,0
11381,378,View,vwMedCertTreatment,VW_SSH_vBDMSPatientOrder,OrderCategoryUID,int,FK,Y,98954
11382,378,View,vwMedCertTreatment,VW_SSH_vBDMSPatientOrder,OrderCategory,nvarchar,,Y,_____________ _
11383,378,View,vwMedCertTreatment,VW_SSH_vBDMSPatientOrder,OrderSubCategoryUID,int,FK,Y,87
11384,378,View,vwMedCertTreatment,VW_SSH_vBDMSPatientOrder,OrderSubCategory,nvarchar,,Y,_____________ _
11385,378,View,vwMedCertTreatment,VW_SSH_vBDMSPatientOrder,ItemName,nvarchar,,Y,____________________________
11386,378,View,vwMedCertTreatment,VW_SSH_vBDMSPatientOrder,Status,nvarchar,,Y,Executed
11387,378,View,vwMedCertTreatment,VW_SSH_vBDMSPatientOrder,Quantity,float,,Y,1
11388,378,View,vwMedCertTreatment,VW_SSH_vBDMSPatientOrder,Frequency,nvarchar,,Y,
11389,378,View,vwMedCertTreatment,VW_SSH_vBDMSPatientOrder,FrequencyTH,nvarchar,,Y,
11390,378,View,vwMedCertTreatment,VW_SSH_vBDMSPatientOrder,CareproviderUID,int,FK,Y,1805
11391,378,View,vwMedCertTreatment,VW_SSH_vBDMSPatientOrder,CareproviderDesc,nvarchar,,Y, ________ 18OBG __________
11392,378,View,vwMedCertTreatment,VW_SSH_vBDMSPatientOrder,UnitTH,nvarchar,,Y,
11393,378,View,vwMedCertTreatment,VW_SSH_vBDMSPatientOrder,UnitEN,nvarchar,,Y,
11398,379,View,vwMedCertVitalSign,PatientOrderResultItem,ITMTPUID,int,FK,Y,1519
11401,379,View,vwMedCertVitalSign,PatientOrderResultItem,DisplayOrder,int,,Y,0
11403,379,View,vwMedCertVitalSign,PatientOrderResultItem,Comments,nvarchar,,N,ORIPAR10
11405,379,View,vwMedCertVitalSign,PatientOrderResultItem,IsAbnormal,nvarchar,,N,-
11409,379,View,vwMedCertVitalSign,PatientOrderResult,OrderItemName,nvarchar,,N,Vital Sign (Adult)
11411,379,View,vwMedCertVitalSign,PatientOrderResult,Comments,nvarchar,,N,
11412,379,View,vwMedCertVitalSign,PatientOrderResult,CWhen,datetime,,Y,Jun  8 2014  2:37AM
11413,379,View,vwMedCertVitalSign,PatientOrderResult,MWhen,datetime,,Y,Jun  8 2014  2:37AM
11415,379,View,vwMedCertVitalSign,PatientOrderResult,OrderCatalogItemUID,int,FK,N,35036
11439,381,View,vwopdcard_beg,PatientPersonalCarer,StatusFlag,nvarchar,,Y,A
11458,381,View,vwopdcard_beg,PatientAlias,Forename,nvarchar,,N,_______
11459,381,View,vwopdcard_beg,PatientAlias,PatientUID,bigint,FK,Y,121
11464,382,View,VwOrderStatus_BEG,PatientOrder,MUser,int,,Y,2444
11734,391,View,VwPatientAdmissToday_BEG,IPBooking,CareproviderUID,int,FK,Y,1053
11735,391,View,VwPatientAdmissToday_BEG,IPBooking,BedUID,int,FK,N,
11736,391,View,VwPatientAdmissToday_BEG,IPBooking,ExpectedLengthofStay,int,,Y,2
11738,391,View,VwPatientAdmissToday_BEG,IPBooking,VISTYUID,int,FK,Y,439
11739,391,View,VwPatientAdmissToday_BEG,IPBooking,BKTYPUID,int,FK,Y,4580
11740,391,View,VwPatientAdmissToday_BEG,IPBooking,Comments,nvarchar,,N,
11745,391,View,VwPatientAdmissToday_BEG,IPBooking,RequestedByUID,int,FK,N,1053
11755,391,View,VwPatientAdmissToday_BEG,AdmissionEvent,CWhen,datetime,,Y,Jun  8 2014  3:04AM
11786,393,View,VwPatientAssesment_BEG,PatientAssesment,PatientUID,bigint,FK,Y,1
11787,393,View,VwPatientAssesment_BEG,PatientAssesment,PatientVisitUID,bigint,FK,Y,0
11789,393,View,VwPatientAssesment_BEG,PatientAssementSection,UID,bigint,PK,Y,1
11790,393,View,VwPatientAssesment_BEG,PatientAssementSection,PatientAssesmentUID,bigint,FK,Y,1
11791,393,View,VwPatientAssesment_BEG,PatientAssementSection,SectionName,nvarchar,,Y,OPD Record
11792,393,View,VwPatientAssesment_BEG,PatientAssesmentAttribute,DataAttributeUID,int,FK,Y,45
11793,393,View,VwPatientAssesment_BEG,PatientAssesmentAttribute,AttributeValue,nvarchar,,N,
11794,393,View,VwPatientAssesment_BEG,PatientAssesmentAttribute,CUser,int,,Y,2304
11795,393,View,VwPatientAssesment_BEG,PatientAssesmentAttribute,CWhen,datetime,,Y,Jun  8 2014  7:39AM
11796,393,View,VwPatientAssesment_BEG,PatientAssesmentAttribute,MWhen,datetime,,Y,Jun  8 2014  7:39AM
11797,393,View,VwPatientAssesment_BEG,PatientAssesmentAttribute,PatientAssementSectionUID,bigint,FK,N,1
11807,394,View,VwPatientConsult_BEG,AppointmentRequest,PatientUID,bigint,FK,Y,483174
11809,394,View,VwPatientConsult_BEG,AppointmentRequest,Comments,nvarchar,,N,
11810,394,View,VwPatientConsult_BEG,AppointmentRequest,APTRQSTUID,int,FK,N,23662
12033,402,View,VwPatientOrderCount_BEG,PatientOrderDetail,FrequencyDefinitionUID,int,FK,N,
12176,407,View,VwPatientProcedure_BEG,PatientProcedureTeam,CRROLUID,int,FK,N,67982
12197,408,View,VwPatientProcedureTeam_BEG,PatientProcedureTeam,StatusFlag,nvarchar,,Y,A
12200,409,View,VwPatientTimeOPDAll_BEG,PatientServiceEvent,MUser,int,,Y,2451
12215,410,View,VwPatientTransfer_BEG,LocationTransfer,UID,bigint,PK,Y,1
12216,410,View,VwPatientTransfer_BEG,LocationTransfer,PatientVisitUID,bigint,FK,Y,127181
12217,410,View,VwPatientTransfer_BEG,LocationTransfer,ServiceUID,int,FK,Y,295
12218,410,View,VwPatientTransfer_BEG,LocationTransfer,LocationUID,int,FK,Y,119
12219,410,View,VwPatientTransfer_BEG,LocationTransfer,BedUID,int,FK,N,200
12220,410,View,VwPatientTransfer_BEG,LocationTransfer,BDCATUID,int,FK,N,98991
12221,410,View,VwPatientTransfer_BEG,LocationTransfer,PreviousEventUID,bigint,FK,N,
12222,410,View,VwPatientTransfer_BEG,LocationTransfer,EffectiveDttm,datetime,,N,Jun  8 2014  3:04AM
12269,412,View,VwPhysicalEx_BEG,BDMSASTEMRPhysicalExam,Result,image,,N,
12284,414,View,VwPtOrderEMR_BEG,PatientORDER,UID,bigint,PK,Y,20
12285,414,View,VwPtOrderEMR_BEG,PatientORDER,ORDCTUID,int,FK,Y,0
12286,414,View,VwPtOrderEMR_BEG,PatientORDER,ORDSTUID,int,FK,Y,4412
12287,414,View,VwPtOrderEMR_BEG,PatientORDER,ORDPRUID,int,FK,Y,169
12288,414,View,VwPtOrderEMR_BEG,PatientORDER,PatientUID,bigint,FK,Y,6
12289,414,View,VwPtOrderEMR_BEG,PatientORDER,PatientVisitUID,bigint,FK,Y,127181
12290,414,View,VwPtOrderEMR_BEG,PatientORDER,CUser,int,,Y,1
12291,414,View,VwPtOrderEMR_BEG,PatientORDER,StatusFlag,nvarchar,,Y,A
12292,414,View,VwPtOrderEMR_BEG,PatientORDER,PRSTYPUID,int,FK,N,46150
12310,414,View,VwPtOrderEMR_BEG,PatientOrderDetail,ORRSNUID,int,FK,N,
12313,414,View,VwPtOrderEMR_BEG,PatientOrderDetail,PRSTSUID,int,FK,N,
12317,414,View,VwPtOrderEMR_BEG,REferenceValue,UID,int,PK,Y,55630
12319,414,View,VwPtOrderEMR_BEG,REferenceValue,Description,nvarchar,,Y, 
12320,414,View,VwPtOrderEMR_BEG,REferenceValue,StatusFlag,nvarchar,,Y,A
12321,414,View,VwPtOrderEMR_BEG,REferenceValue,DomainCode,nvarchar,,N,ABCAN
12439,418,View,VwRevACCCloseShiftRpt_BEG,PatientPaymentDetail,IsRefund,nvarchar,,N,
12441,418,View,VwRevACCCloseShiftRpt_BEG,PatientPaymentDetail,BLCATUID,int,FK,N,4323
12447,418,View,VwRevACCCloseShiftRpt_BEG,patientbill,UID,bigint,PK,Y,1
12449,418,View,VwRevACCCloseShiftRpt_BEG,patientbill,StatusFlag,nvarchar,,Y,A
12451,418,View,VwRevACCCloseShiftRpt_BEG,patientbill,BillNumber,nvarchar,,N,18-CI14110001
12481,420,View,VwRevPatientBillKriangTest_BEG,PatientBill,AdvanceAmount,float,,N,
12506,422,View,VwSetupStockReceive_BEG,GRNItemList,ItemName,nvarchar,,N,Cap Blue
12510,422,View,VwSetupStockReceive_BEG,GRNItemList,ExpiryDttm,datetime,,N,
12513,422,View,VwSetupStockReceive_BEG,GRNItemList,BinLocationUID,int,FK,Y,0
12514,422,View,VwSetupStockReceive_BEG,GRNItemList,MRPCost,float,,N,0
12515,422,View,VwSetupStockReceive_BEG,GRNItemList,PTaxPercentage,float,,N,
12517,422,View,VwSetupStockReceive_BEG,GRNItemList,FreeQuantity,float,,N,0
12518,422,View,VwSetupStockReceive_BEG,ManufacturerDetail,UID,int,PK,Y,4079
12519,422,View,VwSetupStockReceive_BEG,ManufacturerDetail,CompanyName,nvarchar,,Y,A Tech Medical Co.
12520,422,View,VwSetupStockReceive_BEG,ManufacturerDetail,StatusFlag,nvarchar,,Y,A
12528,422,View,VwSetupStockReceive_BEG,GRNDetail,InvoiceNo,nvarchar,,N,20140608102357_00000
12529,422,View,VwSetupStockReceive_BEG,GRNDetail,Discount,float,,N,0
12530,422,View,VwSetupStockReceive_BEG,GRNDetail,NetAmount,float,,N,2999.75
12531,422,View,VwSetupStockReceive_BEG,GRNDetail,ShippingCharges,float,,N,
12532,422,View,VwSetupStockReceive_BEG,GRNDetail,RoundOffValue,float,,N,
12538,423,View,VwStockTransferDetails_BEG,Stock,ItemCost,float,,Y,0
12559,423,View,VwStockTransferDetails_BEG,IssuedItemList,StockUID,int,FK,N,84811
12564,424,View,VwVitalSign_BEG,PatientORDERResultItem,OrderResultItemUID,int,FK,Y,1
12565,424,View,VwVitalSign_BEG,PatientORDERResultItem,ResultItemName,nvarchar,,Y,Height
12566,424,View,VwVitalSign_BEG,PatientORDERResultItem,ResultValue,nvarchar,,N,156
12567,424,View,VwVitalSign_BEG,PatientORDERResultItem,UOMUID,int,FK,N,2295
12568,424,View,VwVitalSign_BEG,PatientORDERResultItem,ReferenceRange,nvarchar,,N,
12569,424,View,VwVitalSign_BEG,PatientORDERResultItem,IsAbnormal,nvarchar,,N,-
12580,425,View,VwVitalSignPIVOT_BEG,PatientOrderResultItem,CUser,int,,Y,2436
12582,425,View,VwVitalSignPIVOT_BEG,PatientOrderResultItem,ReferenceRange,nvarchar,,N,
12620,428,View,VW_HN,fBDMSGetAgeYear,,,,Y,
